year,title,authorAbbr
2020,Semantic influences on emergent preferences of word order:  Evidence from silent gesture,G Klassen
2020,Semantic influences on emergent preferences of word order:  Evidence from silent gesture,J Yang
2020,Semantic influences on emergent preferences of word order:  Evidence from silent gesture,D Heller
2020,Intuitive theories of persuasion shape engagement in discussion of polarizing topics,J Priniski
2020,Intuitive theories of persuasion shape engagement in discussion of polarizing topics,Z Horne
2020,Children hear more about what is atypical than what is typical,C Bergey
2020,Children hear more about what is atypical than what is typical,B Morris
2020,Children hear more about what is atypical than what is typical,D Yurovsky
2020,Having the cake and eat it too: a novel rationale and mechanism for human optimism bias,C Zhou
2020,Having the cake and eat it too: a novel rationale and mechanism for human optimism bias,D Guo
2020,Having the cake and eat it too: a novel rationale and mechanism for human optimism bias,A Yu
2020,Implicit Structure in Sensory Metaphors of Personality,F Durgin
2020,Implicit Structure in Sensory Metaphors of Personality,K Parece
2020,Implicit Structure in Sensory Metaphors of Personality,S Billups
2020,Implicit Structure in Sensory Metaphors of Personality,P Thibodeau
2020,End-to-end Deep Prototype and Exemplar Models for Predicting Human Behavior,P Singh
2020,End-to-end Deep Prototype and Exemplar Models for Predicting Human Behavior,J Peterson
2020,End-to-end Deep Prototype and Exemplar Models for Predicting Human Behavior,R Battleday
2020,End-to-end Deep Prototype and Exemplar Models for Predicting Human Behavior,T Griffiths
2020,Birds and Words: Exploring environmental influences on folk categorization,J Abbott
2020,Birds and Words: Exploring environmental influences on folk categorization,C Kemp
2020,Do Environmental Resource Distributions Affect Attentional Styles?,G Sonmez
2020,Do Environmental Resource Distributions Affect Attentional Styles?,C Isch
2020,Storage and Computation of Multimorphemic Words in Turkish,R Ergin
2020,Storage and Computation of Multimorphemic Words in Turkish,E Morgan
2020,Storage and Computation of Multimorphemic Words in Turkish,T ODonnell
2020,Generalizing meanings from partners to populations: Hierarchical inference supports convention formation on networks,R Hawkins
2020,Generalizing meanings from partners to populations: Hierarchical inference supports convention formation on networks,N Goodman
2020,Generalizing meanings from partners to populations: Hierarchical inference supports convention formation on networks,A Goldberg
2020,Generalizing meanings from partners to populations: Hierarchical inference supports convention formation on networks,T Griffiths
2020,Which sentence embeddings and which layers encode syntactic structure?,M Kelly
2020,Which sentence embeddings and which layers encode syntactic structure?,Y Xu
2020,Which sentence embeddings and which layers encode syntactic structure?,J Calvillo
2020,Which sentence embeddings and which layers encode syntactic structure?,D Reitter
2020,Toddlers and preschoolers use relational concepts to solve problems,M Goddu
2020,Toddlers and preschoolers use relational concepts to solve problems,A Gopnik
2020,"Multi-directional mappings in the minds of the Tsimane: Size, time, and number on three spatial axes",B Pitt
2020,"Multi-directional mappings in the minds of the Tsimane: Size, time, and number on three spatial axes",D Casasanto
2020,"Multi-directional mappings in the minds of the Tsimane: Size, time, and number on three spatial axes",S Ferrigno
2020,"Multi-directional mappings in the minds of the Tsimane: Size, time, and number on three spatial axes",E Gibson
2020,"Multi-directional mappings in the minds of the Tsimane: Size, time, and number on three spatial axes",S Piantadosi
2020,An Aha! Walks into a Bar: Joke Completion as a Form of Insight Problem Solving,A Bower
2020,An Aha! Walks into a Bar: Joke Completion as a Form of Insight Problem Solving,M Steyvers
2020,Modeling the Effect of Drivers Eye Gaze Pattern Under Workload: Gaussian Mixture Approach,R Hecht
2020,Modeling the Effect of Drivers Eye Gaze Pattern Under Workload: Gaussian Mixture Approach,A Telpaz
2020,Modeling the Effect of Drivers Eye Gaze Pattern Under Workload: Gaussian Mixture Approach,G Kamhi
2020,Modeling the Effect of Drivers Eye Gaze Pattern Under Workload: Gaussian Mixture Approach,O Tsimhoni
2020,Modeling the Effect of Drivers Eye Gaze Pattern Under Workload: Gaussian Mixture Approach,A Bar Hillel
2020,Modeling the Effect of Drivers Eye Gaze Pattern Under Workload: Gaussian Mixture Approach,N Tishby
2020,On the Psychology of Resource Monitoring,D Katz
2020,On the Psychology of Resource Monitoring,A Sussman
2020,Finding probabilistic context-free grammar in Chinese writing system,H Sun
2020,Finding probabilistic context-free grammar in Chinese writing system,Y Jin
2020,Dynamic Control Under Changing Goals,Z Davis
2020,Dynamic Control Under Changing Goals,N Bramley
2020,Dynamic Control Under Changing Goals,B Rehder
2020,Dynamic Control Under Changing Goals,T Gureckis
2020,Social Offloading: Just Working Together is Enough to Remove Semantic Interference,M Tufft
2020,Social Offloading: Just Working Together is Enough to Remove Semantic Interference,D Richardson
2020,Certain to be surprised:  A preference for novel causal outcomes develops in early childhood,M Goddu
2020,Certain to be surprised:  A preference for novel causal outcomes develops in early childhood,C Walker
2020,Probabilistic weighting of perspectives in dyadic communication,R Ryskin
2020,Probabilistic weighting of perspectives in dyadic communication,S Stevenson
2020,Probabilistic weighting of perspectives in dyadic communication,D Heller
2020,Information Theory Meets Expected Utility: The Entropic Roots of Probability Weighting Functions,M Akrenius
2020,Does the number sense represent number?,S Clarke
2020,Does the number sense represent number?,J Beck
2020,Mental Imagery  Eyes Open and Shut,M Allen
2020,Mental Imagery  Eyes Open and Shut,D Kirsh
2020,A Simple Computational Model of Salience Map Formation in the Brain,A Leite
2020,Exploring Dynamic Decision Making Strategies with Recurrence Quantification Analysis,E McCormick
2020,Exploring Dynamic Decision Making Strategies with Recurrence Quantification Analysis,L Blaha
2020,Exploring Dynamic Decision Making Strategies with Recurrence Quantification Analysis,C Gonzalez
2020,Paradoxical Gender Gaps in Mathematics Achievement: Pressure as a key,E Lyons
2020,Paradoxical Gender Gaps in Mathematics Achievement: Pressure as a key,A Mesghina
2020,Paradoxical Gender Gaps in Mathematics Achievement: Pressure as a key,L Richland
2020,The language of causation,A Beller
2020,The language of causation,E Bennett
2020,The language of causation,T Gerstenberg
2020,Algebra decoded: individual differences in strategy selection when solving for 'x',J Bye
2020,Algebra decoded: individual differences in strategy selection when solving for 'x',R Harsch
2020,Algebra decoded: individual differences in strategy selection when solving for 'x',S Varma
2020,"The fine structure of surprise in intuitive physics: when, why, and how much?",K Smith
2020,"The fine structure of surprise in intuitive physics: when, why, and how much?",L Mei
2020,"The fine structure of surprise in intuitive physics: when, why, and how much?",S Yao
2020,"The fine structure of surprise in intuitive physics: when, why, and how much?",J Wu
2020,"The fine structure of surprise in intuitive physics: when, why, and how much?",E Spelke
2020,"The fine structure of surprise in intuitive physics: when, why, and how much?",J Tenenbaum
2020,"The fine structure of surprise in intuitive physics: when, why, and how much?",T Ullman
2020,Morphological Parsing by Foveal Split: Evidence from Anaglyphs,R De Almeida
2020,Morphological Parsing by Foveal Split: Evidence from Anaglyphs,S Dumassais
2020,Morphological Parsing by Foveal Split: Evidence from Anaglyphs,C Antal
2020,Characterizing the relationship between lexical and morphological development,M Braginsky
2020,Characterizing the relationship between lexical and morphological development,V Marchman
2020,Characterizing the relationship between lexical and morphological development,M Frank
2020,Abstract strategy learning underlies flexible transfer in physical problem solving,K Allen
2020,Abstract strategy learning underlies flexible transfer in physical problem solving,K Smith
2020,Abstract strategy learning underlies flexible transfer in physical problem solving,U Piterbarg
2020,Abstract strategy learning underlies flexible transfer in physical problem solving,R Chen
2020,Abstract strategy learning underlies flexible transfer in physical problem solving,J Tenenbaum
2020,Cognitive fluency and the spread of news on social media,J Luna
2020,Cognitive fluency and the spread of news on social media,R Dale
2020,Integrating Semantics Into Developmental Models of Morphology Learning,A Tenenbaum
2020,Integrating Semantics Into Developmental Models of Morphology Learning,M Braginsky
2020,Integrating Semantics Into Developmental Models of Morphology Learning,R Levy
2020,Toward Unifying Cognitive Architecture and Neural Task Set Theories,B Stearns
2020,Toward Unifying Cognitive Architecture and Neural Task Set Theories,J Laird
2020,Appraising Science Textbooks through Quantitative Text Analysis and  Psychometric Results of Students Reading Skills,T Arai
